gwas_name,mid,module_size,net,pval,teamName,traitGroup,type,new_gwas_cat,trait.simplified
EUR.FG.ENGAGE1000G_FG,712,4,2_ppi,5.149243759999999e-06,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.FG.ENGAGE1000G_FG,421,8,2_ppi,2.6503938699999997e-05,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.GIANT.BMI.WOMEN.LE50.publicrelease,711,4,2_ppi,3.95508624e-05,Aleph,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,24,39,2_ppi,5.1268880499999996e-05,Aleph,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_EXTREME_BMI_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,8,82,2_ppi,3.75366415e-05,Aleph,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_HEIGHT_LangoAllen2010_publicrelease_HapMapCeuFreq_eqtl,603,6,2_ppi,4.82546442e-05,Aleph,Height,Anthropometric,,Height
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_HEIGHT_WOMEN,453,8,2_ppi,5.8367194e-05,Aleph,Height,Anthropometric,,Height
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_HIP_WOMEN,530,7,2_ppi,5.5182784e-05,Aleph,"BMI, waist, hip (female)",Anthropometric,,Hip circumference
EUR.GLGC.jointGwasMc_TC,96,18,2_ppi,1.3583066099999999e-05,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_TC,96,18,2_ppi,1.67554168e-05,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.IBDGenetics.CD,793,100,2_ppi,4.61236844e-06,Aleph,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.IBDGenetics.UC,793,100,2_ppi,1.81857403e-05,Aleph,Inflammatory bowel disease,Immune,,Ulcerative colitis
EUR.MAGIC.FastingGlucose,712,4,2_ppi,1.05309423e-05,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC.Manning_et_al_FastingGlucose_Interaction.JMAcontBMI_P,712,4,2_ppi,7.4309716200000005e-06,Aleph,Fasting glucose,Glycemic,,Fasting glucose (BMI interact.)
EUR.MAGIC.Manning_et_al_FastingGlucose_Interaction.JMAcontBMI_P,421,8,2_ppi,7.6786901e-06,Aleph,Fasting glucose,Glycemic,,Fasting glucose (BMI interact.)
EUR.MAGIC.Scott_et_al_FG_Jan2013,421,8,2_ppi,1.42214617e-06,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC.Scott_et_al_FG_Jan2013,712,4,2_ppi,4.333091179999999e-05,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect.BMIadj,712,4,2_ppi,5.08041716e-06,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect.BMIadj,421,8,2_ppi,8.270993539999999e-06,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect,712,4,2_ppi,9.72494553e-06,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect,421,8,2_ppi,1.86353e-05,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.Okada2014.RA_GWASmeta_European_v2,13,52,2_ppi,3.0698800099999997e-07,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,793,100,2_ppi,1.23125622e-05,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.RA_GWASmeta2_20090505,13,52,2_ppi,2.6382385600000005e-07,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.ASN.CAD.cad.add.160614.website,269,3,3_signal,3.7939917900000003e-05,Aleph,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.MI.mi.add.030315.website,269,3,3_signal,0.000117208555,Aleph,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,269,3,3_signal,7.4815847e-06,Aleph,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,269,3,3_signal,1.0220114099999999e-05,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.Corre2014.uMg_creat_ratio_all_META_ANALYSIS_Aug2013_7pop1,17,27,3_signal,3.7198103299999995e-05,Aleph,Electrolytes,Various,,Electrolytes (urin)
EUR.FG.ENGAGE1000G_FG,249,3,3_signal,5.76486257e-06,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.GLGC.jointGwasMc_LDL,269,3,3_signal,1.32046851e-05,Aleph,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_TC,269,3,3_signal,2.1422341599999998e-05,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_LDL,269,3,3_signal,1.96722759e-05,Aleph,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_TC,269,3,3_signal,1.3378164e-05,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.IBDGenetics.CD,297,100,3_signal,0.000141071659,Aleph,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.IBDGenetics.CD,295,51,3_signal,0.00033419965100000003,Aleph,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.Kathiresan2009.LDL,269,3,3_signal,3.7173404500000004e-06,Aleph,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.MAGIC.FastingGlucose,249,3,3_signal,1.07892167e-05,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC.Manning_et_al_FastingGlucose_Interaction.JMAcontBMI_P,249,3,3_signal,1.08648482e-05,Aleph,Fasting glucose,Glycemic,,Fasting glucose (BMI interact.)
EUR.MAGIC.Scott_et_al_FG_Jan2013,249,3,3_signal,5.80799268e-05,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect.BMIadj,249,3,3_signal,5.67916999e-06,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect,249,3,3_signal,1.58498618e-05,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.Okada2014.RA_GWASmeta_European_v2,295,51,3_signal,0.00012284646300000002,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Willer2008.LDL,269,3,3_signal,8.93112167e-06,Aleph,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.BPSCZ.results,33,42,4_coexpr,8.57290801e-06,Aleph,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.BPSCZ.scz-only.results,33,42,4_coexpr,8.32133645e-07,Aleph,Schizophrenia,Psychiatric,,Schizophrenia
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,437,73,4_coexpr,7.5830686600000005e-06,Aleph,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,374,5,4_coexpr,0.000124881788,Aleph,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,437,73,4_coexpr,1.2802516699999999e-06,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,374,5,4_coexpr,0.000126033088,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GIANT.BMI.MEN.GT50.publicrelease,35,40,4_coexpr,9.475194379999999e-05,Aleph,"BMI, waist, hip (male)",Anthropometric,,Body mass index
EUR.GIANT.BMI.WOMEN.GT50.publicrelease,172,13,4_coexpr,3.83650782e-05,Aleph,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT.BMI.Women_SNP_gwas_mc_merge_nogc.tbl.uniq,172,13,4_coexpr,0.00011119650299999999,Aleph,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT.BMI.Women_SNP_gwas_mc_merge_nogc.tbl.uniq,138,15,4_coexpr,0.00020086548900000002,Aleph,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_2015_HIP_COMBINED_EUR,172,13,4_coexpr,1.59622009e-05,Aleph,"BMI, waist, hip (female)",Anthropometric,,Hip circumference
EUR.GIANT_2015_HIP_FEMALES_EUR,172,13,4_coexpr,1.45964671e-05,Aleph,"BMI, waist, hip (female)",Anthropometric,,Hip circumference
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,33,42,4_coexpr,9.048028190000001e-05,Aleph,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,33,42,4_coexpr,9.622937470000001e-05,Aleph,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,369,5,4_coexpr,0.000202977696,Aleph,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WC_COMBINED_EUR,172,13,4_coexpr,2.33560812e-05,Aleph,"BMI, waist, hip (female)",Anthropometric,,Waist circumference
EUR.GIANT_2015_WC_FEMALES_EUR,172,13,4_coexpr,2.0218350800000002e-05,Aleph,"BMI, waist, hip (female)",Anthropometric,,Waist circumference
EUR.GIANT_OBESITY_CLASS1_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,172,13,4_coexpr,4.4503899200000006e-05,Aleph,"BMI, obesity",Anthropometric,,Obesity
EUR.GLGC.jointGwasMc_LDL,437,73,4_coexpr,3.9236459200000006e-06,Aleph,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_TC,437,73,4_coexpr,4.18669273e-07,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.jointGwasMc_TC,374,5,4_coexpr,0.000265399515,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.jointGwasMc_TC,240,11,4_coexpr,0.000283577116,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_LDL,437,73,4_coexpr,3.3798283499999996e-05,Aleph,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_TC,437,73,4_coexpr,3.2706386000000004e-05,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_TC,374,5,4_coexpr,4.06231058e-05,Aleph,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.IBDGenetics.CD,439,87,4_coexpr,1.8210894600000002e-05,Aleph,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.IBDGenetics.CD,202,12,4_coexpr,7.60423726e-05,Aleph,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.IBDGenetics.CD,231,11,4_coexpr,0.00017137829300000002,Aleph,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.Neuroticism_Full,33,42,4_coexpr,6.50030579e-05,Aleph,Neuroticism,Psychiatric,,Neuroticism
EUR.Okada2014.RA_GWASmeta_European_v2,17,72,4_coexpr,4.9347473499999996e-06,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,202,12,4_coexpr,4.30316328e-05,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,441,49,4_coexpr,0.000216584589,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.pgc.cross.SCZ17.2013-05,33,42,4_coexpr,1.89921302e-06,Aleph,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.cross.SCZ17.2013-05,369,5,4_coexpr,0.000126831376,Aleph,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,33,42,4_coexpr,6.1811744e-07,Aleph,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,33,42,4_coexpr,9.46058339e-05,Aleph,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,48,30,4_coexpr,0.000185397702,Aleph,Schizophrenia,Psychiatric,,Schizophrenia
EUR.RA_GWASmeta2_20090505,17,72,4_coexpr,5.8370265399999996e-05,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.scz.swe.pgc1.results.v3,33,42,4_coexpr,4.59167532e-05,Aleph,Schizophrenia,Psychiatric,,Schizophrenia
EUR.scz.swe.pgc1.results.v3,48,30,4_coexpr,5.74553809e-05,Aleph,Schizophrenia,Psychiatric,,Schizophrenia
EUR.BMI.ENGAGE1000G_BMI,37,8,5_cancer,2.59627711e-05,Aleph,"BMI, obesity",Anthropometric,,Body mass index
EUR.FG.ENGAGE1000G_FG,138,3,5_cancer,0.000209752854,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.FG.ENGAGE1000G_FG,274,100,5_cancer,0.000247285443,Aleph,Fasting glucose,Glycemic,,Fasting glucose
EUR.GIANT.BMI.SNP_gwas_mc_merge_nogc.tbl.uniq,37,8,5_cancer,2.16439689e-05,Aleph,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT.BMI.WOMEN.GT50.publicrelease,37,8,5_cancer,5.8746787e-05,Aleph,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT.BMI.Women_SNP_gwas_mc_merge_nogc.tbl.uniq,37,8,5_cancer,0.000122835697,Aleph,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_2015_WC_FEMALES_EUR,37,8,5_cancer,3.19645124e-05,Aleph,"BMI, waist, hip (female)",Anthropometric,,Waist circumference
EUR.GIANT_OBESITY_CLASS1_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,37,8,5_cancer,0.000158886652,Aleph,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_OBESITY_CLASS2_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,37,8,5_cancer,0.000194390992,Aleph,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_OBESITY_CLASS3_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,37,8,5_cancer,0.000125211778,Aleph,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_OVERWEIGHT_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,37,8,5_cancer,9.74877031e-05,Aleph,"BMI, obesity",Anthropometric,,Obesity
EUR.IBD.gwas_ichip_meta_release.IBD_META_P,266,78,5_cancer,0.000225335721,Aleph,Inflammatory bowel disease,Immune,,Inflammatory bowel disease
EUR.MAGIC.Manning_et_al_FastingGlucose_Interaction.JMAcontBMI_P,138,3,5_cancer,0.000103456338,Aleph,Fasting glucose,Glycemic,,Fasting glucose (BMI interact.)
EUR.Neuroticism_Full,85,4,5_cancer,5.9928957499999995e-05,Aleph,Neuroticism,Psychiatric,,Neuroticism
EUR.Okada2014.RA_GWASmeta_European_v2,190,3,5_cancer,0.00033712600100000003,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,55,6,5_cancer,0.000337154417,Aleph,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.ASN.CAD.cad.add.160614.website,50,18,6_homology,0.000130473642,Aleph,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,264,3,6_homology,9.197187529999999e-05,Aleph,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,3,99,6_homology,0.00024961564600000004,Aleph,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_MALES_EUR,3,99,6_homology,0.000126130905,Aleph,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_OVERWEIGHT_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,11,78,6_homology,3.30009784e-05,Aleph,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_HIPadjBMI_WOMEN,264,3,6_homology,0.00012222754199999998,Aleph,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WCadjBMI_MEN,3,99,6_homology,9.5037615e-05,Aleph,BMI (male),Anthropometric,,Body mass index
EUR.EGG_BMI_HapMap_DISCOVERY,33,62,1_ppi,0.0155328930406,Concensus,Various,Anthropometric,,BMI (childhood)
EUR.EGG_Obesity_Meta_Analysis_1,94,98,5_cancer,0.082104227147,Concensus,Various,Anthropometric,,Obesity (childhood)
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,175,28,1_ppi,3.8558749827e-05,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,280,34,1_ppi,0.0662577985073,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,77,38,1_ppi,0.027284927312500002,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,100,26,2_ppi,0.02130321879,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,55,43,2_ppi,0.02130321879,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,45,65,4_coexpr,0.018877037141,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,51,42,4_coexpr,0.018877037141,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,56,48,4_coexpr,0.0513022497695,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,88,52,4_coexpr,0.0513022497695,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_COMBINED_EUR,82,67,6_homology,0.011966751101799998,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHRadjBMI_FEMALES_EUR,308,41,1_ppi,0.037417788733,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHRadjBMI_FEMALES_EUR,169,14,3_signal,0.034312327335000004,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHRadjBMI_FEMALES_EUR,79,28,3_signal,0.034312327335000004,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHRadjBMI_FEMALES_EUR,153,49,4_coexpr,0.09901162656500001,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHRadjBMI_FEMALES_EUR,115,31,6_homology,0.099911630665,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHRadjBMI_FEMALES_EUR,7,42,6_homology,0.099911630665,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHRadjBMI_COMBINED_EUR,308,41,1_ppi,0.076208756611,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHRadjBMI_COMBINED_EUR,169,14,3_signal,0.0013416354138,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHRadjBMI_COMBINED_EUR,3,67,3_signal,0.0434258993025,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_FEMALES_EUR,45,65,4_coexpr,0.034827286952,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_FEMALES_EUR,88,52,4_coexpr,0.041152675336000005,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_FEMALES_EUR,82,67,6_homology,0.019136526629000002,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT.WHRADJ.WOMEN.GT50.publicrelease,128,15,3_signal,0.06777469148450001,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT.WHRADJ.WOMEN.GT50.publicrelease,79,28,3_signal,0.059272238025,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT.WHRADJ.WOMEN.LE50.publicrelease,196,50,4_coexpr,0.08457894973300001,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT.WHRADJ.WOMEN.LE50.publicrelease,3,66,6_homology,0.08603087966,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_WHRadjBMI_Heid2010_publicrelease_HapMapCeuFreq_eqtl,212,19,2_ppi,0.08227948270499999,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_WHRadjBMI_Heid2010_publicrelease_HapMapCeuFreq_eqtl,169,14,3_signal,0.000201264282164,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_WHRadjBMI_Heid2010_publicrelease_HapMapCeuFreq_eqtl,132,8,5_cancer,0.0383231528625,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_WHRadjBMI_Heid2010_publicrelease_HapMapCeuFreq_eqtl,74,28,5_cancer,0.0383231528625,Concensus,Waist-hip ratio (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WHR_FEMALES_EUR,115,31,6_homology,0.09807842908600001,Concensus,Waist-hip ratio (female),Anthropometric,,Waist-to-hip-ratio
EUR.GIANT_2015_WHR_COMBINED_EUR,169,14,3_signal,0.054129225171999994,Concensus,Waist-hip ratio (female),Anthropometric,,Waist-to-hip-ratio
EUR.GIANT.WHRADJ.MEN.GT50.publicrelease,3,67,3_signal,0.053517019237,Concensus,Waist-hip ratio (male),Anthropometric,,Body mass index
EUR.GIANT.WHRADJ.MEN.GT50.publicrelease,5,84,4_coexpr,0.00135001288885,Concensus,Waist-hip ratio (male),Anthropometric,,Body mass index
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WHRadjBMI_MEN,5,84,4_coexpr,0.094609038137,Concensus,Waist-hip ratio (male),Anthropometric,,Body mass index
EUR.ICBP.phs000585.pha003591.MAP,207,30,3_signal,0.045627265684,Concensus,Blood pressure,Cardiovascular,,Blood pressure
EUR.ICBP.phs000585.pha003588.SBP,138,76,6_homology,0.0011480738083099998,Concensus,Blood pressure,Cardiovascular,,Blood pressure
EUR.MAGIC_Manning_et_al_lnFastingInsulin_MainEffect.BMIadj,308,41,1_ppi,0.095081016576,Concensus,Fasting insulin,Glycemic,,Fasting insulin
EUR.MAGIC_Manning_et_al_lnFastingInsulin_MainEffect.BMIadj,4,41,2_ppi,0.05958523746,Concensus,Fasting insulin,Glycemic,,Fasting insulin
EUR.MAGIC_Manning_et_al_lnFastingInsulin_MainEffect.BMIadj,169,14,3_signal,0.06704288686700001,Concensus,Fasting insulin,Glycemic,,Fasting insulin
EUR.MAGIC_Manning_et_al_lnFastingInsulin_MainEffect,308,41,1_ppi,0.029747454291099998,Concensus,Fasting insulin,Glycemic,,Fasting insulin
EUR.MAGIC_Manning_et_al_lnFastingInsulin_MainEffect,42,29,3_signal,0.096925376856,Concensus,Fasting insulin,Glycemic,,Fasting insulin
EUR.MAGIC.Manning_et_al_lnFastingInsulin_Interaction.JMAcontBMI_P,169,14,3_signal,0.06549375127899999,Concensus,Fasting insulin,Glycemic,,Fasting insulin (BMI interact.)
EUR.MAGIC.INSULIN_SECRETION_CIR_for_release_HMrel27,1,40,3_signal,0.069030335374,Concensus,Insulin secretion,Glycemic,,Insulin secretion
EUR.MAGIC.INSULIN_SECRETION_CIR_ISI_for_release_HMrel27,125,33,2_ppi,0.08564212314,Concensus,Insulin secretion,Glycemic,,Insulin secretion
EUR.phs000180_T1D_phs000180.pha002862,109,37,1_ppi,0.06046350128,Concensus,Various,Immune,,Type 1 diabetes
EUR.phs000180_T1D_phs000180.pha002862,77,38,1_ppi,0.0323213086911,Concensus,Various,Immune,,Type 1 diabetes
EUR.phs000180_T1D_phs000180.pha002862,100,26,2_ppi,0.0132167770875,Concensus,Various,Immune,,Type 1 diabetes
EUR.phs000180_T1D_phs000180.pha002862,155,33,2_ppi,0.0006904311309,Concensus,Various,Immune,,Type 1 diabetes
EUR.phs000180_T1D_phs000180.pha002862,86,14,3_signal,0.098717321956,Concensus,Various,Immune,,Type 1 diabetes
EUR.phs000180_T1D_phs000180.pha002862,1,47,4_coexpr,0.06931772422,Concensus,Various,Immune,,Type 1 diabetes
EUR.phs000180_T1D_phs000180.pha002862,153,49,4_coexpr,0.026230785509,Concensus,Various,Immune,,Type 1 diabetes
EUR.phs000180_T1D_phs000180.pha002862,180,40,4_coexpr,0.06931772422,Concensus,Various,Immune,,Type 1 diabetes
EUR.phs000180_T1D_phs000180.pha002862,51,42,4_coexpr,0.037047709582,Concensus,Various,Immune,,Type 1 diabetes
EUR.Kathiresan2009.HDL,163,47,1_ppi,0.0041055361451,Concensus,HDL cholesterol,Lipids,,HDL cholesterol
EUR.Kathiresan2009.HDL,24,31,1_ppi,0.000185301061881,Concensus,HDL cholesterol,Lipids,,HDL cholesterol
EUR.Kathiresan2009.HDL,178,36,2_ppi,0.026337174097500003,Concensus,HDL cholesterol,Lipids,,HDL cholesterol
EUR.Kathiresan2009.HDL,60,29,3_signal,0.029595875958,Concensus,HDL cholesterol,Lipids,,HDL cholesterol
EUR.Willer2008.HDL,70,48,1_ppi,0.087775894362,Concensus,HDL cholesterol,Lipids,,HDL cholesterol
EUR.Kathiresan2009.TG,24,31,1_ppi,0.058658771366,Concensus,Triglycerides,Lipids,,Triglycerides
EUR.Willer2008.TG,326,48,1_ppi,0.074400445574,Concensus,Triglycerides,Lipids,,Triglycerides
EUR.CHARGE.Lemaitre2015.CHARGE_20_0,259,31,1_ppi,0.069940316914,Concensus,Various,Lipids,,Fatty acids
EUR.CHARGE.Lemaitre2015.CHARGE_20_0,47,28,1_ppi,0.057682073696,Concensus,Various,Lipids,,Fatty acids
EUR.CHARGE.Guan2014.N6meta2031.tbl,163,47,1_ppi,0.0031068084084699995,Concensus,Various,Lipids,,Fatty acids
EUR.CHARGE.Guan2014.N6meta1821.tbl,33,62,1_ppi,0.045359016638,Concensus,Fatty acids,Lipids,,Fatty acids
EUR.CHARGE.Guan2014.N6meta2041.tbl,163,47,1_ppi,0.0253769910095,Concensus,Fatty acids,Lipids,,Fatty acids
EUR.CHARGE.Lemaitre2011.CHARGE_N3_EPA,127,55,2_ppi,0.046041190965,Concensus,Fatty acids,Lipids,,Fatty acids
EUR.CHARGE.Wu2013.CHARGE_161n7,117,27,1_ppi,0.0629865725233,Concensus,Fatty acids,Lipids,,Fatty acids
EUR.CHARGE.Wu2013.CHARGE_161n7,187,61,1_ppi,0.0629865725233,Concensus,Fatty acids,Lipids,,Fatty acids
EUR.CHARGE.Wu2013.CHARGE_161n7,99,39,1_ppi,0.0629865725233,Concensus,Fatty acids,Lipids,,Fatty acids
EUR.CHARGE.Wu2013.CHARGE_181n9,179,19,3_signal,0.0016265495934600002,Concensus,Fatty acids,Lipids,,Fatty acids
EUR.CHARGE.Wu2013.CHARGE_181n9,35,20,5_cancer,0.053720908022,Concensus,Fatty acids,Lipids,,Fatty acids
EUR.GLGC.jointGwasMc_HDL,24,31,1_ppi,0.0013222912966900002,Concensus,"HDL, triglycerides",Lipids,,HDL cholesterol
